Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Randomise questionnaire elements?,Question Key,Response
18,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,10_SL-introduction-path,другое
19,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,10_SL-introduction-path-quantised,5
20,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,11_SL-years,2 года
21,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,12_SL-peers,нет
22,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,12_SL-peers-quantised,2
23,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,13_college,да
24,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,13_college-quantised,1
25,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,14_deaf-clubs,да
26,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,14_deaf-clubs-quantised,1
27,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,15_freq-of-use,Каждый день
28,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,15_freq-of-use-quantised,1
29,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,16_preferred-language,РЖЯ
30,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,16_preferred-language-quantised,1
31,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,17_home-language,устный язык
32,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,18_formal-writing ,нет
33,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,18_formal-writing -quantised,2
34,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,response-1,да
35,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,response-1-quantised,1
36,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,20_formal-reading,нет
37,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,20_formal-reading-quantised,2
38,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,21_informal-reading,да
39,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,21_informal-reading-quantised,1
40,1.69757E+12,17.10.2023 20:15,1.69757E+12,2,17.10.2023 22:15,142916,13,questionnaire-3kt6,,32316575,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2255x1006,Accepted,,,RSL questionnaire,3,rsl_list1,Not on phone,,Accepted,No,END QUESTIONNAIRE,195632
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
