Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
15,1696232613217,02/10/2023 07:43:33,1696243413217,3,02/10/2023 13:43:33,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 1,8mz8sc,1,continue,,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,1,499.9799999999959,0,0,,Fixation Timing,,1,object-186,nomatch,School 1.jpg,59.mp4,different,different,foil,na,59,1,,,
16,1696232614215,02/10/2023 07:43:34,1696243414215,3,02/10/2023 13:43:34,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.3749999999127,999.9600000000064,1002.3749999999127,1002.3749999999127,999.9600000000064,1002.3749999999127,0,1002.3749999999127,0,0,,Time Limit,screen,0,screen,nomatch,School 1.jpg,59.mp4,different,different,foil,na,59,1,,,
17,1696232614518,02/10/2023 07:43:34,1696243414518,3,02/10/2023 13:43:34,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 3,d73ena,3,timedOut,,305.61500000009255,300.778999999995,305.61500000009255,305.61500000009255,300.778999999995,305.61500000009255,1,305.61500000009255,0,0,,Time Limit,screen,0,screen,nomatch,School 1.jpg,59.mp4,different,different,foil,na,59,1,,,
18,1696232614574,02/10/2023 07:43:34,1696243414574,3,02/10/2023 13:43:34,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 4,kfk7dt,4,info,Video start,17.83799999991129,0,17.83799999991129,17.83799999991129,0,17.83799999991129,0,17.83799999991129,0,0,,Video,video,1,object-204,nomatch,School 1.jpg,59.mp4,different,different,foil,na,59,1,,,
19,1696232616949,02/10/2023 07:43:36,1696243416949,3,02/10/2023 13:43:36,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 4,kfk7dt,4,response,nomatch,2435.8360000000976,2433.2360000000044,2435.8360000000976,2435.8360000000976,2433.2360000000044,2435.8360000000976,0,2435.8360000000976,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,School 1.jpg,59.mp4,different,different,foil,na,59,1,,,
20,1696232617451,02/10/2023 07:43:37,1696243417451,3,02/10/2023 13:43:37,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 1,8mz8sc,1,continue,,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,1,499.9799999999959,0,0,,Fixation Timing,,1,object-186,nomatch,Change 1.jpg,82.mp4,different,different,foil,na,82,1,,,
21,1696232618450,02/10/2023 07:43:38,1696243418450,3,02/10/2023 13:43:38,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1003.5200000000041,999.9600000000064,1003.5200000000041,1003.5200000000041,999.9600000000064,1003.5200000000041,0,1003.5200000000041,0,0,,Time Limit,screen,0,screen,nomatch,Change 1.jpg,82.mp4,different,different,foil,na,82,1,,,
22,1696232618751,02/10/2023 07:43:38,1696243418751,3,02/10/2023 13:43:38,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 3,d73ena,3,timedOut,,304.1600000000908,299.98799999999756,304.1600000000908,304.1600000000908,299.98799999999756,304.1600000000908,1,304.1600000000908,0,0,,Time Limit,screen,0,screen,nomatch,Change 1.jpg,82.mp4,different,different,foil,na,82,1,,,
23,1696232618842,02/10/2023 07:43:38,1696243418842,3,02/10/2023 13:43:38,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 4,kfk7dt,4,info,Video start,49.99800000000687,33.33200000000943,49.99800000000687,49.99800000000687,33.33200000000943,49.99800000000687,0,49.99800000000687,0,0,,Video,video,1,object-204,nomatch,Change 1.jpg,82.mp4,different,different,foil,na,82,1,,,
24,1696232622924,02/10/2023 07:43:42,1696243422924,3,02/10/2023 13:43:42,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,4177.372000000047,4166.5,4177.372000000047,4177.372000000047,4166.5,4177.372000000047,0,4177.372000000047,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Change 1.jpg,82.mp4,different,different,foil,na,82,1,,,
25,1696232623417,02/10/2023 07:43:43,1696243423417,3,02/10/2023 13:43:43,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 1,8mz8sc,1,continue,,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,1,499.9799999999959,0,0,,Fixation Timing,,1,object-186,nomatch,Come 2.jpg,62.mp4,same,different,foil,na,62,1,,,
26,1696232624417,02/10/2023 07:43:44,1696243424417,3,02/10/2023 13:43:44,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 2,zhfxqk,2,timedOut,,1004.3920000000508,999.9600000000064,1004.3920000000508,1004.3920000000508,999.9600000000064,1004.3920000000508,0,1004.3920000000508,0,0,,Time Limit,screen,0,screen,nomatch,Come 2.jpg,62.mp4,same,different,foil,na,62,1,,,
27,1696232624708,02/10/2023 07:43:44,1696243424708,3,02/10/2023 13:43:44,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 3,d73ena,3,timedOut,,295.43200000004435,293.9170000000013,295.43200000004435,295.43200000004435,293.9170000000013,295.43200000004435,1,295.43200000004435,0,0,,Time Limit,screen,0,screen,nomatch,Come 2.jpg,62.mp4,same,different,foil,na,62,1,,,
28,1696232624767,02/10/2023 07:43:44,1696243424767,3,02/10/2023 13:43:44,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 4,kfk7dt,4,info,Video start,17.32399999990337,0,17.32399999990337,17.32399999990337,0,17.32399999990337,0,17.32399999990337,0,0,,Video,video,1,object-204,nomatch,Come 2.jpg,62.mp4,same,different,foil,na,62,1,,,
29,1696232627776,02/10/2023 07:43:47,1696243427776,3,02/10/2023 13:43:47,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,3069.3150000000896,3066.5439999999944,3069.3150000000896,3069.3150000000896,3066.5439999999944,3069.3150000000896,0,3069.3150000000896,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Come 2.jpg,62.mp4,same,different,foil,na,62,1,,,
30,1696232628274,02/10/2023 07:43:48,1696243428274,3,02/10/2023 13:43:48,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 1,8mz8sc,1,continue,,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,1,499.9799999999959,0,0,,Fixation Timing,,1,object-186,nomatch,Travel 1.jpg,69.mp4,different,different,foil,na,69,1,,,
31,1696232629277,02/10/2023 07:43:49,1696243429277,3,02/10/2023 13:43:49,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 2,zhfxqk,2,timedOut,,1004.090999999913,999.9600000000064,1004.090999999913,1004.090999999913,999.9600000000064,1004.090999999913,0,1004.090999999913,0,0,,Time Limit,screen,0,screen,nomatch,Travel 1.jpg,69.mp4,different,different,foil,na,69,1,,,
32,1696232629577,02/10/2023 07:43:49,1696243429577,3,02/10/2023 13:43:49,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 3,d73ena,3,timedOut,,303.53100000004633,299.98799999999756,303.53100000004633,303.53100000004633,299.98799999999756,303.53100000004633,1,303.53100000004633,0,0,,Time Limit,screen,0,screen,nomatch,Travel 1.jpg,69.mp4,different,different,foil,na,69,1,,,
33,1696232629632,02/10/2023 07:43:49,1696243429632,3,02/10/2023 13:43:49,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 4,kfk7dt,4,info,Video start,16.344999999909078,0,16.344999999909078,16.344999999909078,0,16.344999999909078,0,16.344999999909078,0,0,,Video,video,1,object-204,nomatch,Travel 1.jpg,69.mp4,different,different,foil,na,69,1,,,
34,1696232633174,02/10/2023 07:43:53,1696243433174,3,02/10/2023 13:43:53,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 4,kfk7dt,4,response,nomatch,3601.4429999999556,3599.8559999999998,3601.4429999999556,3601.4429999999556,3599.8559999999998,3601.4429999999556,0,3601.4429999999556,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Travel 1.jpg,69.mp4,different,different,foil,na,69,1,,,
35,1696232633677,02/10/2023 07:43:53,1696243433677,3,02/10/2023 13:43:53,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,5,nomatch,Screen 1,8mz8sc,1,continue,,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,499.9799999999959,1,499.9799999999959,0,0,,Fixation Timing,,1,object-186,nomatch,Doubt 2.jpg,63.mp4,different,different,foil,na,63,1,,,
36,1696232634676,02/10/2023 07:43:54,1696243434676,3,02/10/2023 13:43:54,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,5,nomatch,Screen 2,zhfxqk,2,timedOut,,1003.60699999996,999.9600000000064,1003.60699999996,1003.60699999996,999.9600000000064,1003.60699999996,0,1003.60699999996,0,0,,Time Limit,screen,0,screen,nomatch,Doubt 2.jpg,63.mp4,different,different,foil,na,63,1,,,
37,1696232634971,02/10/2023 07:43:54,1696243434971,3,02/10/2023 13:43:54,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,5,nomatch,Screen 3,d73ena,3,timedOut,,298.2470000000467,293.0859999999957,298.2470000000467,298.2470000000467,293.0859999999957,298.2470000000467,1,298.2470000000467,0,0,,Time Limit,screen,0,screen,nomatch,Doubt 2.jpg,63.mp4,different,different,foil,na,63,1,,,
38,1696232635026,02/10/2023 07:43:55,1696243435026,3,02/10/2023 13:43:55,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,5,nomatch,Screen 4,kfk7dt,4,info,Video start,17.963999999911287,0,17.963999999911287,17.963999999911287,0,17.963999999911287,0,17.963999999911287,0,0,,Video,video,1,object-204,nomatch,Doubt 2.jpg,63.mp4,different,different,foil,na,63,1,,,
39,1696232638399,02/10/2023 07:43:58,1696243438399,3,02/10/2023 13:43:58,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,5,nomatch,Screen 4,kfk7dt,4,response,nomatch,3433.1959999999963,3416.529999999999,3433.1959999999963,3433.1959999999963,3416.529999999999,3433.1959999999963,0,3433.1959999999963,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Doubt 2.jpg,63.mp4,different,different,foil,na,63,1,,,
40,1696232638887,02/10/2023 07:43:58,1696243438887,3,02/10/2023 13:43:58,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 1,nmofvp,1,continue,,499.9800000000105,499.9800000000105,499.9800000000105,499.9800000000105,499.9800000000105,499.9800000000105,1,499.9800000000105,0,0,,Fixation Timing,,1,object-167,match,Choose 1.jpg,17.mp4,same,same,target,choose,17,1,,,
41,1696232639886,02/10/2023 07:43:59,1696243439886,3,02/10/2023 13:43:59,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 2,pevo7u,2,timedOut,,1003.750999999902,999.9599999999919,1003.750999999902,1003.750999999902,999.9599999999919,1003.750999999902,0,1003.750999999902,0,0,,Time Limit,screen,0,screen,match,Choose 1.jpg,17.mp4,same,same,target,choose,17,1,,,
42,1696232640186,02/10/2023 07:44:00,1696243440186,3,02/10/2023 13:44:00,142916,11,task-tfo5,,31972247,71448fyn,9454567,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Yandex 23.7.0.2610,1344x840,1344x764,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 3,z1irvt,3,timedOut,,303.4910000000964,299.98799999999756,303.4910000000964,303.4910000000964,299.98799999999756,303.4910000000964,1,303.4910000000964,0,0,,Time Limit,screen,0,screen,match,Choose 1.jpg,17.mp4,same,same,target,choose,17,1,,,
