Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
11,1696490881071,05/10/2023 07:28:01,1696501681071,3,05/10/2023 13:28:01,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,match,Screen 2,pevo7u,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,match,Magazine 2.jpg,8.mp4,different,same,target,magazine,8,1,,,
12,1696490881370,05/10/2023 07:28:01,1696501681370,3,05/10/2023 13:28:01,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Magazine 2.jpg,8.mp4,different,same,target,magazine,8,1,,,
13,1696490881628,05/10/2023 07:28:01,1696501681628,3,05/10/2023 13:28:01,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,match,Screen 4,9wlxvm,4,info,Video start,188.55637400175328,167,188.55637400175328,188.55637400175328,167,188.55637400175328,1,188.55637400175328,0,0,,Video,video,1,object-178,match,Magazine 2.jpg,8.mp4,different,same,target,magazine,8,1,,,
14,1696490884496,05/10/2023 07:28:04,1696501684496,3,05/10/2023 13:28:04,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,1,match,Screen 4,9wlxvm,4,response,match,3126,3100,3126,3126,3100,3126,1,3126,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Magazine 2.jpg,8.mp4,different,same,target,magazine,8,1,,,
15,1696490884970,05/10/2023 07:28:04,1696501684970,3,05/10/2023 13:28:04,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Ring 2.jpg,9.mp4,same,same,target,ring,9,1,,,
16,1696490885970,05/10/2023 07:28:05,1696501685970,3,05/10/2023 13:28:05,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,match,Screen 2,pevo7u,2,timedOut,,1000,999,1000,1000,999,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Ring 2.jpg,9.mp4,same,same,target,ring,9,1,,,
17,1696490886271,05/10/2023 07:28:06,1696501686271,3,05/10/2023 13:28:06,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,match,Screen 3,z1irvt,3,timedOut,,302,301,302,302,301,302,1,302,0,0,,Time Limit,screen,0,screen,match,Ring 2.jpg,9.mp4,same,same,target,ring,9,1,,,
18,1696490886527,05/10/2023 07:28:06,1696501686527,3,05/10/2023 13:28:06,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,match,Screen 4,9wlxvm,4,info,Video start,211.0995550014486,200,211.0995550014486,211.0995550014486,200,211.0995550014486,1,211.0995550014486,0,0,,Video,video,1,object-178,match,Ring 2.jpg,9.mp4,same,same,target,ring,9,1,,,
19,1696490889693,05/10/2023 07:28:09,1696501689693,3,05/10/2023 13:28:09,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,match,Screen 4,9wlxvm,4,response,nomatch,3423,3400,3423,3423,3400,3423,1,3423,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Ring 2.jpg,9.mp4,same,same,target,ring,9,1,,,
20,1696490890170,05/10/2023 07:28:10,1696501690170,3,05/10/2023 13:28:10,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Play 1.jpg,16.mp4,different,same,target,play,16,1,,,
21,1696490891170,05/10/2023 07:28:11,1696501691170,3,05/10/2023 13:28:11,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Play 1.jpg,16.mp4,different,same,target,play,16,1,,,
22,1696490891470,05/10/2023 07:28:11,1696501691470,3,05/10/2023 13:28:11,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Play 1.jpg,16.mp4,different,same,target,play,16,1,,,
23,1696490891727,05/10/2023 07:28:11,1696501691727,3,05/10/2023 13:28:11,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 4,9wlxvm,4,info,Video start,211.91458100151067,200,211.91458100151067,211.91458100151067,200,211.91458100151067,1,211.91458100151067,0,0,,Video,video,1,object-178,match,Play 1.jpg,16.mp4,different,same,target,play,16,1,,,
24,1696490895123,05/10/2023 07:28:15,1696501695123,3,05/10/2023 13:28:15,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 4,9wlxvm,4,response,match,3654,3633,3654,3654,3633,3654,1,3654,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Play 1.jpg,16.mp4,different,same,target,play,16,1,,,
25,1696490895604,05/10/2023 07:28:15,1696501695604,3,05/10/2023 13:28:15,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 1,nmofvp,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-167,match,School 2.jpg,11.mp4,different,same,target,school,11,1,,,
26,1696490896603,05/10/2023 07:28:16,1696501696603,3,05/10/2023 13:28:16,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 2,pevo7u,2,timedOut,,999,998,999,999,998,999,0,999,0,0,,Time Limit,screen,0,screen,match,School 2.jpg,11.mp4,different,same,target,school,11,1,,,
27,1696490896904,05/10/2023 07:28:16,1696501696904,3,05/10/2023 13:28:16,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 3,z1irvt,3,timedOut,,302,302,302,302,302,302,1,302,0,0,,Time Limit,screen,0,screen,match,School 2.jpg,11.mp4,different,same,target,school,11,1,,,
28,1696490897160,05/10/2023 07:28:17,1696501697160,3,05/10/2023 13:28:17,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 4,9wlxvm,4,info,Video start,165,131,165,165,131,165,1,165,0,0,,Video,video,1,object-178,match,School 2.jpg,11.mp4,different,same,target,school,11,1,,,
29,1696490899592,05/10/2023 07:28:19,1696501699592,3,05/10/2023 13:28:19,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 4,9wlxvm,4,response,match,2689,2666,2689,2689,2666,2689,1,2689,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,School 2.jpg,11.mp4,different,same,target,school,11,1,,,
30,1696490900070,05/10/2023 07:28:20,1696501700070,3,05/10/2023 13:28:20,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Ring 1.jpg,57.mp4,different,different,foil,na,57,1,,,
31,1696490901070,05/10/2023 07:28:21,1696501701070,3,05/10/2023 13:28:21,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,nomatch,Ring 1.jpg,57.mp4,different,different,foil,na,57,1,,,
32,1696490901370,05/10/2023 07:28:21,1696501701370,3,05/10/2023 13:28:21,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 3,d73ena,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,nomatch,Ring 1.jpg,57.mp4,different,different,foil,na,57,1,,,
33,1696490901627,05/10/2023 07:28:21,1696501701627,3,05/10/2023 13:28:21,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 4,kfk7dt,4,info,Video start,157.09318299780716,132,157.09318299780716,157.09318299780716,132,157.09318299780716,0,157.09318299780716,0,0,,Video,video,1,object-204,nomatch,Ring 1.jpg,57.mp4,different,different,foil,na,57,1,,,
34,1696490904009,05/10/2023 07:28:24,1696501704009,3,05/10/2023 13:28:24,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,2639.0000000000146,2633,2639.0000000000146,2639.0000000000146,2633,2639.0000000000146,0,2639.0000000000146,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Ring 1.jpg,57.mp4,different,different,foil,na,57,1,,,
35,1696490904503,05/10/2023 07:28:24,1696501704503,3,05/10/2023 13:28:24,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 1,8mz8sc,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-186,nomatch,Doll 2.jpg,52.mp4,different,different,foil,na,52,1,,,
36,1696490905503,05/10/2023 07:28:25,1696501705503,3,05/10/2023 13:28:25,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 2,zhfxqk,2,timedOut,,1001,1000,1001,1001,1000,1001,0,1001,0,0,,Time Limit,screen,0,screen,nomatch,Doll 2.jpg,52.mp4,different,different,foil,na,52,1,,,
37,1696490905803,05/10/2023 07:28:25,1696501705803,3,05/10/2023 13:28:25,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 3,d73ena,3,timedOut,,301,300,301,301,300,301,1,301,0,0,,Time Limit,screen,0,screen,nomatch,Doll 2.jpg,52.mp4,different,different,foil,na,52,1,,,
38,1696490906060,05/10/2023 07:28:26,1696501706060,3,05/10/2023 13:28:26,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 4,kfk7dt,4,info,Video start,182.4826319993299,168,182.4826319993299,182.4826319993299,168,182.4826319993299,0,182.4826319993299,0,0,,Video,video,1,object-204,nomatch,Doll 2.jpg,52.mp4,different,different,foil,na,52,1,,,
39,1696490908552,05/10/2023 07:28:28,1696501708552,3,05/10/2023 13:28:28,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,2749,2734,2749,2749,2734,2749,0,2749,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Doll 2.jpg,52.mp4,different,different,foil,na,52,1,,,
40,1696490909037,05/10/2023 07:28:29,1696501709037,3,05/10/2023 13:28:29,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,5,match,Screen 1,nmofvp,1,continue,,500,500,500,500,500,500,1,500,0,0,,Fixation Timing,,1,object-167,match,Take 2.jpg,45.mp4,different,same,target,take,45,1,,,
41,1696490910036,05/10/2023 07:28:30,1696501710036,3,05/10/2023 13:28:30,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,5,match,Screen 2,pevo7u,2,timedOut,,1000,999,1000,1000,999,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Take 2.jpg,45.mp4,different,same,target,take,45,1,,,
42,1696490910336,05/10/2023 07:28:30,1696501710336,3,05/10/2023 13:28:30,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,5,match,Screen 3,z1irvt,3,timedOut,,301,301,301,301,301,301,1,301,0,0,,Time Limit,screen,0,screen,match,Take 2.jpg,45.mp4,different,same,target,take,45,1,,,
43,1696490910593,05/10/2023 07:28:30,1696501710593,3,05/10/2023 13:28:30,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,5,match,Screen 4,9wlxvm,4,info,Video start,200,167,200,200,167,200,1,200,0,0,,Video,video,1,object-178,match,Take 2.jpg,45.mp4,different,same,target,take,45,1,,,
44,1696490913602,05/10/2023 07:28:33,1696501713602,3,05/10/2023 13:28:33,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,5,match,Screen 4,9wlxvm,4,response,match,3264,3232,3264,3264,3232,3264,1,3264,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Take 2.jpg,45.mp4,different,same,target,take,45,1,,,
45,1696490914070,05/10/2023 07:28:34,1696501714070,3,05/10/2023 13:28:34,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,6,match,Screen 1,nmofvp,1,continue,,501,501,501,501,501,501,1,501,0,0,,Fixation Timing,,1,object-167,match,Book 1.jpg,26.mp4,same,same,target,book,26,1,,,
46,1696490915070,05/10/2023 07:28:35,1696501715070,3,05/10/2023 13:28:35,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,6,match,Screen 2,pevo7u,2,timedOut,,1000,1000,1000,1000,1000,1000,0,1000,0,0,,Time Limit,screen,0,screen,match,Book 1.jpg,26.mp4,same,same,target,book,26,1,,,
47,1696490915370,05/10/2023 07:28:35,1696501715370,3,05/10/2023 13:28:35,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,6,match,Screen 3,z1irvt,3,timedOut,,300,300,300,300,300,300,1,300,0,0,,Time Limit,screen,0,screen,match,Book 1.jpg,26.mp4,same,same,target,book,26,1,,,
48,1696490915627,05/10/2023 07:28:35,1696501715627,3,05/10/2023 13:28:35,142916,11,task-tfo5,,32042974,ujinlwog,9476587,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 16.1,1440x900,1440x820,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,6,match,Screen 4,9wlxvm,4,info,Video start,184.81159499990463,167,184.81159499990463,184.81159499990463,167,184.81159499990463,1,184.81159499990463,0,0,,Video,video,1,object-178,match,Book 1.jpg,26.mp4,same,same,target,book,26,1,,,
