Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
1,1697562790258,17/10/2023 17:13:10,1697569990258,2,17/10/2023 21:13:10,142916,13,task-tfo5,,32314784,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2,1697562793241,17/10/2023 17:13:13,1697569993241,2,17/10/2023 21:13:13,142916,13,task-tfo5,,32314784,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,1,instructions,Screen 1,9upwou,1,info,Video start,2073.3610000059607,2064.8970000000027,2073.3610000059607,2073.3610000059607,2064.8970000000027,2073.3610000059607,1,2073.3610000059607,0,0,,Video,Experimental instructions,3,object-161,instructions,,,,,,,,,,,
3,1697562811514,17/10/2023 17:13:31,1697570011514,2,17/10/2023 21:13:31,142916,13,task-tfo5,,32314784,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,1,instructions,Screen 1,9upwou,1,continue,,20536.67799999404,20521.698,20536.67799999404,20536.67799999404,20521.698,20536.67799999404,1,20536.67799999404,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
4,1697562811520,17/10/2023 17:13:31,1697570011520,2,17/10/2023 21:13:31,142916,13,task-tfo5,,32314784,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,1,instructions,Screen 1,9upwou,1,continue,,20538.069,20521.698,20538.069,20538.069,20521.698,20538.069,1,20538.069,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
5,1697562812000,17/10/2023 17:13:32,1697570012000,2,17/10/2023 21:13:32,142916,13,task-tfo5,,32314784,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 1,8mz8sc,1,continue,,500.4160000000011,500.4160000000011,500.4160000000011,500.4160000000011,500.4160000000011,500.4160000000011,1,500.4160000000011,0,0,,Fixation Timing,,1,object-186,nomatch,Write 1.jpg,96.mp4,different,different,foil,na,96,1,,,
6,1697562812999,17/10/2023 17:13:32,1697570012999,2,17/10/2023 21:13:32,142916,13,task-tfo5,,32314784,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.0639999940395,999.1270000000004,1000.0639999940395,1000.0639999940395,999.1270000000004,1000.0639999940395,0,1000.0639999940395,0,0,,Time Limit,screen,0,screen,nomatch,Write 1.jpg,96.mp4,different,different,foil,na,96,1,,,
7,1697562813299,17/10/2023 17:13:33,1697570013299,2,17/10/2023 21:13:33,142916,13,task-tfo5,,32314784,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 3,d73ena,3,timedOut,,300.83699999999953,299.89500000000044,300.83699999999953,300.83699999999953,299.89500000000044,300.83699999999953,1,300.83699999999953,0,0,,Time Limit,screen,0,screen,nomatch,Write 1.jpg,96.mp4,different,different,foil,na,96,1,,,
8,1697562813632,17/10/2023 17:13:33,1697570013632,2,17/10/2023 21:13:33,142916,13,task-tfo5,,32314784,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 4,kfk7dt,4,info,Video start,113.2589999999991,101.38400000000547,113.2589999999991,113.2589999999991,101.38400000000547,113.2589999999991,0,113.2589999999991,0,0,,Video,video,1,object-204,nomatch,Write 1.jpg,96.mp4,different,different,foil,na,96,1,,,
9,1697562818252,17/10/2023 17:13:38,1697570018252,2,17/10/2023 21:13:38,142916,13,task-tfo5,,32314784,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,1,nomatch,Screen 4,kfk7dt,4,response,nomatch,4953.941999999999,4946.848999999998,4953.941999999999,4953.941999999999,4946.848999999998,4953.941999999999,0,4953.941999999999,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Write 1.jpg,96.mp4,different,different,foil,na,96,1,,,
10,1697562818746,17/10/2023 17:13:38,1697570018746,2,17/10/2023 21:13:38,142916,13,task-tfo5,,32314784,xs92bc33,9555238,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,1,match,Screen 1,nmofvp,1,continue,,500.3140000000021,500.3140000000021,500.3140000000021,500.3140000000021,500.3140000000021,500.3140000000021,1,500.3140000000021,0,0,,Fixation Timing,,1,object-167,match,Sail 1.jpg,18.mp4,different,same,target,sail,18,1,,,
