Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
25,1696424072469,04/10/2023 12:54:32,1696434872469,3,04/10/2023 18:54:32,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 1,nmofvp,1,continue,,499.5149999999994,499.5149999999994,499.5149999999994,499.5149999999994,499.5149999999994,499.5149999999994,1,499.5149999999994,0,0,,Fixation Timing,,1,object-167,match,Lose 1.jpg,41.mp4,same,same,target,lose,41,1,,,
26,1696424073469,04/10/2023 12:54:33,1696434873469,3,04/10/2023 18:54:33,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 2,pevo7u,2,timedOut,,999.9240000029822,999.6790000000037,999.9240000029822,999.9240000029822,999.6790000000037,999.9240000029822,0,999.9240000029822,0,0,,Time Limit,screen,0,screen,match,Lose 1.jpg,41.mp4,same,same,target,lose,41,1,,,
27,1696424073767,04/10/2023 12:54:33,1696434873767,3,04/10/2023 18:54:33,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 3,z1irvt,3,timedOut,,298.7450000029785,298.57600000000093,298.7450000029785,298.7450000029785,298.57600000000093,298.7450000029785,1,298.7450000029785,0,0,,Time Limit,screen,0,screen,match,Lose 1.jpg,41.mp4,same,same,target,lose,41,1,,,
28,1696424073793,04/10/2023 12:54:33,1696434873793,3,04/10/2023 18:54:33,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 4,9wlxvm,4,info,Video start,25.75699999701709,20.61399999999412,25.75699999701709,25.75699999701709,20.61399999999412,25.75699999701709,1,25.75699999701709,0,0,,Video,video,1,object-178,match,Lose 1.jpg,41.mp4,same,same,target,lose,41,1,,,
29,1696424077751,04/10/2023 12:54:37,1696434877751,3,04/10/2023 18:54:37,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 4,9wlxvm,4,response,nomatch,3984.1690000029776,3977.867999999995,3984.1690000029776,3984.1690000029776,3977.867999999995,3984.1690000029776,1,3984.1690000029776,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Lose 1.jpg,41.mp4,same,same,target,lose,41,1,,,
30,1696424078245,04/10/2023 12:54:38,1696434878245,3,04/10/2023 18:54:38,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 1,nmofvp,1,continue,,499.75800000000163,499.75800000000163,499.75800000000163,499.75800000000163,499.75800000000163,499.75800000000163,1,499.75800000000163,0,0,,Fixation Timing,,1,object-167,match,Run 2.jpg,43.mp4,different,same,target,run,43,1,,,
31,1696424079245,04/10/2023 12:54:39,1696434879245,3,04/10/2023 18:54:39,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 2,pevo7u,2,timedOut,,999.9429999940403,999.7640000000029,999.9429999940403,999.9429999940403,999.7640000000029,999.9429999940403,0,999.9429999940403,0,0,,Time Limit,screen,0,screen,match,Run 2.jpg,43.mp4,different,same,target,run,43,1,,,
32,1696424079543,04/10/2023 12:54:39,1696434879543,3,04/10/2023 18:54:39,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 3,z1irvt,3,timedOut,,298.77900000297814,298.5,298.77900000297814,298.77900000297814,298.5,298.77900000297814,1,298.77900000297814,0,0,,Time Limit,screen,0,screen,match,Run 2.jpg,43.mp4,different,same,target,run,43,1,,,
33,1696424079569,04/10/2023 12:54:39,1696434879569,3,04/10/2023 18:54:39,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 4,9wlxvm,4,info,Video start,25.41599999403744,21.474999999998545,25.41599999403744,25.41599999403744,21.474999999998545,25.41599999403744,1,25.41599999403744,0,0,,Video,video,1,object-178,match,Run 2.jpg,43.mp4,different,same,target,run,43,1,,,
34,1696424082265,04/10/2023 12:54:42,1696434882265,3,04/10/2023 18:54:42,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 4,9wlxvm,4,response,match,2722.3789999970177,2721.1959999999963,2722.3789999970177,2722.3789999970177,2721.1959999999963,2722.3789999970177,1,2722.3789999970177,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Run 2.jpg,43.mp4,different,same,target,run,43,1,,,
35,1696424082764,04/10/2023 12:54:42,1696434882764,3,04/10/2023 18:54:42,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 1,8mz8sc,1,continue,,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,499.9800000000032,1,499.9800000000032,0,0,,Fixation Timing,,1,object-186,nomatch,Choose 2.jpg,65.mp4,different,different,foil,na,65,1,,,
36,1696424083764,04/10/2023 12:54:43,1696434883764,3,04/10/2023 18:54:43,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 2,zhfxqk,2,timedOut,,999.9029999999984,999.7030000000013,999.9029999999984,999.9029999999984,999.7030000000013,999.9029999999984,0,999.9029999999984,0,0,,Time Limit,screen,0,screen,nomatch,Choose 2.jpg,65.mp4,different,different,foil,na,65,1,,,
37,1696424084063,04/10/2023 12:54:44,1696434884063,3,04/10/2023 18:54:44,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 3,d73ena,3,timedOut,,298.6999999999971,298.3469999999943,298.6999999999971,298.6999999999971,298.3469999999943,298.6999999999971,1,298.6999999999971,0,0,,Time Limit,screen,0,screen,nomatch,Choose 2.jpg,65.mp4,different,different,foil,na,65,1,,,
38,1696424084084,04/10/2023 12:54:44,1696434884084,3,04/10/2023 18:54:44,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 4,kfk7dt,4,info,Video start,21.064000000002792,20.79200000000128,21.064000000002792,21.064000000002792,20.79200000000128,21.064000000002792,0,21.064000000002792,0,0,,Video,video,1,object-204,nomatch,Choose 2.jpg,65.mp4,different,different,foil,na,65,1,,,
39,1696424087527,04/10/2023 12:54:47,1696434887527,3,04/10/2023 18:54:47,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,3465.1529999970226,3459.6540000000095,3465.1529999970226,3465.1529999970226,3459.6540000000095,3465.1529999970226,0,3465.1529999970226,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Choose 2.jpg,65.mp4,different,different,foil,na,65,1,,,
40,1696424088021,04/10/2023 12:54:48,1696434888021,3,04/10/2023 18:54:48,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 1,8mz8sc,1,continue,,497.4109999999928,497.4109999999928,497.4109999999928,497.4109999999928,497.4109999999928,497.4109999999928,1,497.4109999999928,0,0,,Fixation Timing,,1,object-186,nomatch,Gorilla 1.jpg,55.mp4,different,different,foil,na,55,1,,,
41,1696424089019,04/10/2023 12:54:49,1696434889019,3,04/10/2023 18:54:49,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 2,zhfxqk,2,timedOut,,999.9880000029807,999.8350000000064,999.9880000029807,999.9880000029807,999.8350000000064,999.9880000029807,0,999.9880000029807,0,0,,Time Limit,screen,0,screen,nomatch,Gorilla 1.jpg,55.mp4,different,different,foil,na,55,1,,,
42,1696424089318,04/10/2023 12:54:49,1696434889318,3,04/10/2023 18:54:49,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 3,d73ena,3,timedOut,,298.6530000029743,298.5149999999994,298.6530000029743,298.6530000029743,298.5149999999994,298.6530000029743,1,298.6530000029743,0,0,,Time Limit,screen,0,screen,nomatch,Gorilla 1.jpg,55.mp4,different,different,foil,na,55,1,,,
43,1696424089592,04/10/2023 12:54:49,1696434889592,3,04/10/2023 18:54:49,142916,11,task-tfo5,,32030656,96dnyyio,9472740,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1920x1080,1872x958,Accepted,,0,rsl experimental trials list2,17,rsl_list2,Not on phone,,Accepted,rsl_list2,4,nomatch,Screen 4,kfk7dt,4,info,Video start,62.46199999701443,58.419000000169035,62.46199999701443,62.46199999701443,58.419000000169035,62.46199999701443,0,62.46199999701443,0,0,,Video,video,1,object-204,nomatch,Gorilla 1.jpg,55.mp4,different,different,foil,na,55,1,,,
