Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
1,1697565421761,17/10/2023 17:57:01,1697572621761,2,17/10/2023 21:57:01,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,
2,1697565424892,17/10/2023 17:57:04,1697572624892,2,17/10/2023 21:57:04,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,instructions,Screen 1,9upwou,1,info,Video start,2067.1189999940398,2053.855999999996,2067.1189999940398,2067.1189999940398,2053.855999999996,2067.1189999940398,1,2067.1189999940398,0,0,,Video,Experimental instructions,3,object-161,instructions,,,,,,,,,,,
3,1697565444735,17/10/2023 17:57:24,1697572644735,2,17/10/2023 21:57:24,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,instructions,Screen 1,9upwou,1,continue,,22115.25399999404,22104.198000000004,22115.25399999404,22115.25399999404,22104.198000000004,22115.25399999404,1,22115.25399999404,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
4,1697565444738,17/10/2023 17:57:24,1697572644738,2,17/10/2023 21:57:24,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,instructions,Screen 1,9upwou,1,continue,,22118.554000005963,22104.198000000004,22118.554000005963,22118.554000005963,22104.198000000004,22118.554000005963,1,22118.554000005963,0,0,,Space To Continue,Continue Button,2,object-48,instructions,,,,,,,,,,,
5,1697565445225,17/10/2023 17:57:25,1697572645225,2,17/10/2023 21:57:25,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 1,8mz8sc,1,continue,,499.98299999999654,499.98299999999654,499.98299999999654,499.98299999999654,499.98299999999654,499.98299999999654,1,499.98299999999654,0,0,,Fixation Timing,,1,object-186,nomatch,Paint 1.jpg,90.mp4,same,different,foil,na,90,1,,,
6,1697565446224,17/10/2023 17:57:26,1697572646224,2,17/10/2023 21:57:26,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.3730000059622,999.7020000000011,1000.3730000059622,1000.3730000059622,999.7020000000011,1000.3730000059622,0,1000.3730000059622,0,0,,Time Limit,screen,0,screen,nomatch,Paint 1.jpg,90.mp4,same,different,foil,na,90,1,,,
7,1697565446524,17/10/2023 17:57:26,1697572646524,2,17/10/2023 21:57:26,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 3,d73ena,3,timedOut,,300.4709999880797,299.83799999999974,300.4709999880797,300.4709999880797,299.83799999999974,300.4709999880797,1,300.4709999880797,0,0,,Time Limit,screen,0,screen,nomatch,Paint 1.jpg,90.mp4,same,different,foil,na,90,1,,,
8,1697565446579,17/10/2023 17:57:26,1697572646579,2,17/10/2023 21:57:26,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 4,kfk7dt,4,info,Video start,54.56199999404044,49.64099999999962,54.56199999404044,54.56199999404044,49.64099999999962,54.56199999404044,0,54.56199999404044,0,0,,Video,video,1,object-204,nomatch,Paint 1.jpg,90.mp4,same,different,foil,na,90,1,,,
9,1697565450714,17/10/2023 17:57:30,1697572650714,2,17/10/2023 21:57:30,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,nomatch,Screen 4,kfk7dt,4,response,nomatch,4190.53299999404,4180.183000000001,4190.53299999404,4190.53299999404,4180.183000000001,4190.53299999404,0,4190.53299999404,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Paint 1.jpg,90.mp4,same,different,foil,na,90,1,,,
10,1697565451205,17/10/2023 17:57:31,1697572651205,2,17/10/2023 21:57:31,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 1,8mz8sc,1,continue,,500.56900000000314,500.56900000000314,500.56900000000314,500.56900000000314,500.56900000000314,500.56900000000314,1,500.56900000000314,0,0,,Fixation Timing,,1,object-186,nomatch,Think 2.jpg,94.mp4,different,different,foil,na,94,1,,,
11,1697565452204,17/10/2023 17:57:32,1697572652204,2,17/10/2023 21:57:32,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.2809999940364,999.4439999999959,1000.2809999940364,1000.2809999940364,999.4439999999959,1000.2809999940364,0,1000.2809999940364,0,0,,Time Limit,screen,0,screen,nomatch,Think 2.jpg,94.mp4,different,different,foil,na,94,1,,,
12,1697565452504,17/10/2023 17:57:32,1697572652504,2,17/10/2023 21:57:32,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 3,d73ena,3,timedOut,,300.5369999821196,299.82600000000093,300.5369999821196,300.5369999821196,299.82600000000093,300.5369999821196,1,300.5369999821196,0,0,,Time Limit,screen,0,screen,nomatch,Think 2.jpg,94.mp4,different,different,foil,na,94,1,,,
13,1697565452821,17/10/2023 17:57:32,1697572652821,2,17/10/2023 21:57:32,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 4,kfk7dt,4,info,Video start,102.66499999998632,102.66499999998632,102.66499999998632,102.66499999998632,102.66499999998632,102.66499999998632,0,102.66499999998632,0,0,,Video,video,1,object-204,nomatch,Think 2.jpg,94.mp4,different,different,foil,na,94,1,,,
14,1697565457845,17/10/2023 17:57:37,1697572657845,2,17/10/2023 21:57:37,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,5341.8110000059605,5329.802000000003,5341.8110000059605,5341.8110000059605,5329.802000000003,5341.8110000059605,0,5341.8110000059605,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Think 2.jpg,94.mp4,different,different,foil,na,94,1,,,
15,1697565458334,17/10/2023 17:57:38,1697572658334,2,17/10/2023 21:57:38,142916,13,task-3k5q,,32316246,0ggw4bbv,9555631,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1144x644,2289x1006,Accepted,,0,rsl experimental trials list1,26,rsl_list1,Not on phone,,Accepted,rsl_list1,1,match,Screen 1,nmofvp,1,continue,,500.2459999999992,500.2459999999992,500.2459999999992,500.2459999999992,500.2459999999992,500.2459999999992,1,500.2459999999992,0,0,,Fixation Timing,,1,object-167,match,Color 2.jpg,3.mp4,different,same,target,color,3,1,,,
