Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-j45v,branch-cyxv,checkpoint-t1lc,checkpoint-isbn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: condition,Spreadsheet: correct,Spreadsheet: trial,Spreadsheet: item,Spreadsheet: index,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
21,1696873903847,09/10/2023 17:51:43,1696884703847,3,09/10/2023 23:51:43,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 2,pevo7u,2,timedOut,,1000.6820000000007,1000.3190000000031,1000.6820000000007,1000.6820000000007,1000.3190000000031,1000.6820000000007,0,1000.6820000000007,0,0,,Time Limit,screen,0,screen,match,Watch 2.jpg,47.mp4,different,same,target,watch,47,1,,,
22,1696873904147,09/10/2023 17:51:44,1696884704147,3,09/10/2023 23:51:44,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 3,z1irvt,3,timedOut,,301.1630000119185,300.33400000000256,301.1630000119185,301.1630000119185,300.33400000000256,301.1630000119185,1,301.1630000119185,0,0,,Time Limit,screen,0,screen,match,Watch 2.jpg,47.mp4,different,same,target,watch,47,1,,,
23,1696873904171,09/10/2023 17:51:44,1696884704171,3,09/10/2023 23:51:44,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 4,9wlxvm,4,info,Video start,24.320000005955457,16.648000000001048,24.320000005955457,24.320000005955457,16.648000000001048,24.320000005955457,1,24.320000005955457,0,0,,Video,video,1,object-178,match,Watch 2.jpg,47.mp4,different,same,target,watch,47,1,,,
24,1696873910057,09/10/2023 17:51:50,1696884710057,3,09/10/2023 23:51:50,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,3,match,Screen 4,9wlxvm,4,response,nomatch,5910.1289999940345,5906.140999999989,5910.1289999940345,5910.1289999940345,5906.140999999989,5910.1289999940345,1,5910.1289999940345,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Watch 2.jpg,47.mp4,different,same,target,watch,47,1,,,
25,1696873910555,09/10/2023 17:51:50,1696884710555,3,09/10/2023 23:51:50,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 1,nmofvp,1,continue,,500.35100000000966,500.35100000000966,500.35100000000966,500.35100000000966,500.35100000000966,500.35100000000966,1,500.35100000000966,0,0,,Fixation Timing,,1,object-167,match,Take 2.jpg,45.mp4,same,same,target,take,45,1,,,
26,1696873911555,09/10/2023 17:51:51,1696884711555,3,09/10/2023 23:51:51,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 2,pevo7u,2,timedOut,,1001.7369999880757,1001.1689999999944,1001.7369999880757,1001.7369999880757,1001.1689999999944,1001.7369999880757,0,1001.7369999880757,0,0,,Time Limit,screen,0,screen,match,Take 2.jpg,45.mp4,same,same,target,take,45,1,,,
27,1696873911855,09/10/2023 17:51:51,1696884711855,3,09/10/2023 23:51:51,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 3,z1irvt,3,timedOut,,300.8680000000022,300.3240000000078,300.8680000000022,300.8680000000022,300.3240000000078,300.8680000000022,1,300.8680000000022,0,0,,Time Limit,screen,0,screen,match,Take 2.jpg,45.mp4,same,same,target,take,45,1,,,
28,1696873911880,09/10/2023 17:51:51,1696884711880,3,09/10/2023 23:51:51,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 4,9wlxvm,4,info,Video start,25.829000005954878,16.331999999994878,25.829000005954878,25.829000005954878,16.331999999994878,25.829000005954878,1,25.829000005954878,0,0,,Video,video,1,object-178,match,Take 2.jpg,45.mp4,same,same,target,take,45,1,,,
29,1696873923961,09/10/2023 17:52:03,1696884723961,3,09/10/2023 23:52:03,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,4,match,Screen 4,9wlxvm,4,response,match,12106.344000011915,12094.766999999993,12106.344000011915,12106.344000011915,12094.766999999993,12106.344000011915,1,12106.344000011915,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Take 2.jpg,45.mp4,same,same,target,take,45,1,,,
30,1696873924451,09/10/2023 17:52:04,1696884724451,3,09/10/2023 23:52:04,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,5,match,Screen 1,nmofvp,1,continue,,501.04400000000896,501.04400000000896,501.04400000000896,501.04400000000896,501.04400000000896,501.04400000000896,1,501.04400000000896,0,0,,Fixation Timing,,1,object-167,match,Win 2.jpg,24.mp4,different,same,target,win,24,1,,,
31,1696873925451,09/10/2023 17:52:05,1696884725451,3,09/10/2023 23:52:05,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,5,match,Screen 2,pevo7u,2,timedOut,,1001.1330000059534,1000.7899999999936,1001.1330000059534,1001.1330000059534,1000.7899999999936,1001.1330000059534,0,1001.1330000059534,0,0,,Time Limit,screen,0,screen,match,Win 2.jpg,24.mp4,different,same,target,win,24,1,,,
32,1696873925752,09/10/2023 17:52:05,1696884725752,3,09/10/2023 23:52:05,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,5,match,Screen 3,z1irvt,3,timedOut,,301.24300001192023,300.6229999999923,301.24300001192023,301.24300001192023,300.6229999999923,301.24300001192023,1,301.24300001192023,0,0,,Time Limit,screen,0,screen,match,Win 2.jpg,24.mp4,different,same,target,win,24,1,,,
33,1696873925779,09/10/2023 17:52:05,1696884725779,3,09/10/2023 23:52:05,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,5,match,Screen 4,9wlxvm,4,info,Video start,26.80299999404652,16.281000000002678,26.80299999404652,26.80299999404652,16.281000000002678,26.80299999404652,1,26.80299999404652,0,0,,Video,video,1,object-178,match,Win 2.jpg,24.mp4,different,same,target,win,24,1,,,
34,1696873935418,09/10/2023 17:52:15,1696884735418,3,09/10/2023 23:52:15,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,5,match,Screen 4,9wlxvm,4,response,match,9666.019999988086,9659.330000000016,9666.019999988086,9666.019999988086,9659.330000000016,9666.019999988086,1,9666.019999988086,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Win 2.jpg,24.mp4,different,same,target,win,24,1,,,
35,1696873935913,09/10/2023 17:52:15,1696884735913,3,09/10/2023 23:52:15,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 1,8mz8sc,1,continue,,500.94699999998556,500.94699999998556,500.94699999998556,500.94699999998556,500.94699999998556,500.94699999998556,1,500.94699999998556,0,0,,Fixation Timing,,1,object-186,nomatch,Wait 1.jpg,71.mp4,different,different,foil,na,71,1,,,
36,1696873936914,09/10/2023 17:52:16,1696884736914,3,09/10/2023 23:52:16,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1001.5430000000051,1000.4839999999967,1001.5430000000051,1001.5430000000051,1000.4839999999967,1001.5430000000051,0,1001.5430000000051,0,0,,Time Limit,screen,0,screen,nomatch,Wait 1.jpg,71.mp4,different,different,foil,na,71,1,,,
37,1696873937214,09/10/2023 17:52:17,1696884737214,3,09/10/2023 23:52:17,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 3,d73ena,3,timedOut,,301.1589999940479,300.31400000001304,301.1589999940479,301.1589999940479,300.31400000001304,301.1589999940479,1,301.1589999940479,0,0,,Time Limit,screen,0,screen,nomatch,Wait 1.jpg,71.mp4,different,different,foil,na,71,1,,,
38,1696873937238,09/10/2023 17:52:17,1696884737238,3,09/10/2023 23:52:17,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 4,kfk7dt,4,info,Video start,24.917000011916272,16.612999999983003,24.917000011916272,24.917000011916272,16.612999999983003,24.917000011916272,0,24.917000011916272,0,0,,Video,video,1,object-204,nomatch,Wait 1.jpg,71.mp4,different,different,foil,na,71,1,,,
39,1696873945385,09/10/2023 17:52:25,1696884745385,3,09/10/2023 23:52:25,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,8172.344999994035,8158.274000000005,8172.344999994035,8172.344999994035,8158.274000000005,8172.344999994035,0,8172.344999994035,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Wait 1.jpg,71.mp4,different,different,foil,na,71,1,,,
40,1696873945872,09/10/2023 17:52:25,1696884745872,3,09/10/2023 23:52:25,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,6,match,Screen 1,nmofvp,1,continue,,500.3869999999879,500.3869999999879,500.3869999999879,500.3869999999879,500.3869999999879,500.3869999999879,1,500.3869999999879,0,0,,Fixation Timing,,1,object-167,match,Book 1.jpg,26.mp4,different,same,target,book,26,1,,,
41,1696873946873,09/10/2023 17:52:26,1696884746873,3,09/10/2023 23:52:26,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,6,match,Screen 2,pevo7u,2,timedOut,,1001.6839999940421,1000.9590000000026,1001.6839999940421,1001.6839999940421,1000.9590000000026,1001.6839999940421,0,1001.6839999940421,0,0,,Time Limit,screen,0,screen,match,Book 1.jpg,26.mp4,different,same,target,book,26,1,,,
42,1696873947174,09/10/2023 17:52:27,1696884747174,3,09/10/2023 23:52:27,142916,13,task-tfo5,,32121035,zah3exrn,9498014,,complete,,,computer,Desktop or Laptop,Windows 10,Yandex 23.9.1.1006,1920x1080,1872x932,Accepted,,0,rsl experimental trials list2,19,rsl_list2,Not on phone,,Accepted,rsl_list2,6,match,Screen 3,z1irvt,3,timedOut,,301.42500001192093,300.82300000000396,301.42500001192093,301.42500001192093,300.82300000000396,301.42500001192093,1,301.42500001192093,0,0,,Time Limit,screen,0,screen,match,Book 1.jpg,26.mp4,different,same,target,book,26,1,,,
