Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
11,1699267537127,06/11/2023 10:45:37,1699271137127,1,06/11/2023 12:45:37,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,2,match,Screen 2,pevo7u,2,timedOut,,1002.2929999046319,1001.7039999999979,1002.2929999046319,1002.2929999046319,1001.7039999999979,1002.2929999046319,0,1002.2929999046319,0,0,,Time Limit,screen,0,screen,match,Eagle 1.jpg,Ørn.mp4,same,different,eagle,31,target,1,,,
12,1699267537438,06/11/2023 10:45:37,1699271137438,1,06/11/2023 12:45:37,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,2,match,Screen 3,z1irvt,3,timedOut,,311.38899997615954,310.81600000000253,311.38899997615954,311.38899997615954,310.81600000000253,311.38899997615954,1,311.38899997615954,0,0,,Time Limit,screen,0,screen,match,Eagle 1.jpg,Ørn.mp4,same,different,eagle,31,target,1,,,
13,1699267537454,06/11/2023 10:45:37,1699271137454,1,06/11/2023 12:45:37,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,2,match,Screen 4,9wlxvm,4,info,Video start,16.061999999998864,0,16.061999999998864,16.061999999998864,0,16.061999999998864,1,16.061999999998864,0,0,,Video,video,1,object-178,match,Eagle 1.jpg,Ørn.mp4,same,different,eagle,31,target,1,,,
14,1699267540284,06/11/2023 10:45:40,1699271140284,1,06/11/2023 12:45:40,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,2,match,Screen 4,9wlxvm,4,response,match,2846.2729999046314,2841.6129999999976,2846.2729999046314,2846.2729999046314,2841.6129999999976,2846.2729999046314,1,2846.2729999046314,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Eagle 1.jpg,Ørn.mp4,same,different,eagle,31,target,1,,,
15,1699267540766,06/11/2023 10:45:40,1699271140766,1,06/11/2023 12:45:40,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,1,nomatch,Screen 1,8mz8sc,1,continue,,486.3100000000013,486.3100000000013,486.3100000000013,486.3100000000013,486.3100000000013,486.3100000000013,1,486.3100000000013,0,0,,Fixation Timing,,1,object-186,nomatch,Cry 1.jpg,Fornærme.mp4,different,different,na,86,foil,1,,,
16,1699267541768,06/11/2023 10:45:41,1699271141768,1,06/11/2023 12:45:41,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,1,nomatch,Screen 2,zhfxqk,2,timedOut,,1002.4499999284744,1001.8549999999996,1002.4499999284744,1002.4499999284744,1001.8549999999996,1002.4499999284744,0,1002.4499999284744,0,0,,Time Limit,screen,0,screen,nomatch,Cry 1.jpg,Fornærme.mp4,different,different,na,86,foil,1,,,
17,1699267542081,06/11/2023 10:45:42,1699271142081,1,06/11/2023 12:45:42,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,1,nomatch,Screen 3,d73ena,3,timedOut,,313.2949999761586,312.5139999999992,313.2949999761586,313.2949999761586,312.5139999999992,313.2949999761586,1,313.2949999761586,0,0,,Time Limit,screen,0,screen,nomatch,Cry 1.jpg,Fornærme.mp4,different,different,na,86,foil,1,,,
18,1699267542095,06/11/2023 10:45:42,1699271142095,1,06/11/2023 12:45:42,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,1,nomatch,Screen 4,kfk7dt,4,info,Video start,15.075999976159364,0,15.075999976159364,15.075999976159364,0,15.075999976159364,0,15.075999976159364,0,0,,Video,video,1,object-204,nomatch,Cry 1.jpg,Fornærme.mp4,different,different,na,86,foil,1,,,
19,1699267545400,06/11/2023 10:45:45,1699271145400,1,06/11/2023 12:45:45,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,1,nomatch,Screen 4,kfk7dt,4,response,nomatch,3319.881000000001,3296.4420000000027,3319.881000000001,3319.881000000001,3296.4420000000027,3319.881000000001,0,3319.881000000001,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Cry 1.jpg,Fornærme.mp4,different,different,na,86,foil,1,,,
20,1699267545862,06/11/2023 10:45:45,1699271145862,1,06/11/2023 12:45:45,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,2,nomatch,Screen 1,8mz8sc,1,continue,,485.17499999999563,485.17499999999563,485.17499999999563,485.17499999999563,485.17499999999563,485.17499999999563,1,485.17499999999563,0,0,,Fixation Timing,,1,object-186,nomatch,Pain 2.jpg,Snø.mp4,different,different,na,60,foil,1,,,
21,1699267546865,06/11/2023 10:45:46,1699271146865,1,06/11/2023 12:45:46,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1003.5639999523191,1003.2000000000044,1003.5639999523191,1003.5639999523191,1003.2000000000044,1003.5639999523191,0,1003.5639999523191,0,0,,Time Limit,screen,0,screen,nomatch,Pain 2.jpg,Snø.mp4,different,different,na,60,foil,1,,,
22,1699267547179,06/11/2023 10:45:47,1699271147179,1,06/11/2023 12:45:47,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,2,nomatch,Screen 3,d73ena,3,timedOut,,314.0639999999985,313.4499999999971,314.0639999999985,314.0639999999985,313.4499999999971,314.0639999999985,1,314.0639999999985,0,0,,Time Limit,screen,0,screen,nomatch,Pain 2.jpg,Snø.mp4,different,different,na,60,foil,1,,,
23,1699267547195,06/11/2023 10:45:47,1699271147195,1,06/11/2023 12:45:47,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,2,nomatch,Screen 4,kfk7dt,4,info,Video start,16.29699995231768,0,16.29699995231768,16.29699995231768,0,16.29699995231768,0,16.29699995231768,0,0,,Video,video,1,object-204,nomatch,Pain 2.jpg,Snø.mp4,different,different,na,60,foil,1,,,
24,1699267551067,06/11/2023 10:45:51,1699271151067,1,06/11/2023 12:45:51,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,3888.813999928476,3886.542999999998,3888.813999928476,3888.813999928476,3886.542999999998,3888.813999928476,0,3888.813999928476,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Pain 2.jpg,Snø.mp4,different,different,na,60,foil,1,,,
25,1699267551549,06/11/2023 10:45:51,1699271151549,1,06/11/2023 12:45:51,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,3,match,Screen 1,nmofvp,1,continue,,483.24800000000687,483.24800000000687,483.24800000000687,483.24800000000687,483.24800000000687,483.24800000000687,1,483.24800000000687,0,0,,Fixation Timing,,1,object-167,match,Think 1.jpg,Synge.mp4,same,same,think,46,target,1,,,
26,1699267552553,06/11/2023 10:45:52,1699271152553,1,06/11/2023 12:45:52,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,3,match,Screen 2,pevo7u,2,timedOut,,1005.4229999046293,1004.9089999999997,1005.4229999046293,1005.4229999046293,1004.9089999999997,1005.4229999046293,0,1005.4229999046293,0,0,,Time Limit,screen,0,screen,match,Think 1.jpg,Synge.mp4,same,same,think,46,target,1,,,
27,1699267552864,06/11/2023 10:45:52,1699271152864,1,06/11/2023 12:45:52,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,3,match,Screen 3,z1irvt,3,timedOut,,311.61399992847146,311.1619999999966,311.61399992847146,311.61399992847146,311.1619999999966,311.61399992847146,1,311.61399992847146,0,0,,Time Limit,screen,0,screen,match,Think 1.jpg,Synge.mp4,same,same,think,46,target,1,,,
28,1699267552877,06/11/2023 10:45:52,1699271152877,1,06/11/2023 12:45:52,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,3,match,Screen 4,9wlxvm,4,info,Video start,12.753999904632975,0,12.753999904632975,12.753999904632975,0,12.753999904632975,1,12.753999904632975,0,0,,Video,video,1,object-178,match,Think 1.jpg,Synge.mp4,same,same,think,46,target,1,,,
29,1699267555193,06/11/2023 10:45:55,1699271155193,1,06/11/2023 12:45:55,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,3,match,Screen 4,9wlxvm,4,response,nomatch,2328.7520000000004,2323.4879999999976,2328.7520000000004,2328.7520000000004,2323.4879999999976,2328.7520000000004,1,2328.7520000000004,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Think 1.jpg,Synge.mp4,same,same,think,46,target,1,,,
30,1699267555673,06/11/2023 10:45:55,1699271155673,1,06/11/2023 12:45:55,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,4,match,Screen 1,nmofvp,1,continue,,485.099000000002,485.099000000002,485.099000000002,485.099000000002,485.099000000002,485.099000000002,1,485.099000000002,0,0,,Fixation Timing,,1,object-167,match,Cigar 2.jpg,Sigar.mp4,same,different,cigar,30,target,1,,,
31,1699267556676,06/11/2023 10:45:56,1699271156676,1,06/11/2023 12:45:56,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,4,match,Screen 2,pevo7u,2,timedOut,,1003.1650000000009,1002.6730000000025,1003.1650000000009,1003.1650000000009,1002.6730000000025,1003.1650000000009,0,1003.1650000000009,0,0,,Time Limit,screen,0,screen,match,Cigar 2.jpg,Sigar.mp4,same,different,cigar,30,target,1,,,
32,1699267556989,06/11/2023 10:45:56,1699271156989,1,06/11/2023 12:45:56,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,4,match,Screen 3,z1irvt,3,timedOut,,313.3919999761565,312.81899999999587,313.3919999761565,313.3919999761565,312.81899999999587,313.3919999761565,1,313.3919999761565,0,0,,Time Limit,screen,0,screen,match,Cigar 2.jpg,Sigar.mp4,same,different,cigar,30,target,1,,,
33,1699267557004,06/11/2023 10:45:57,1699271157004,1,06/11/2023 12:45:57,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,4,match,Screen 4,9wlxvm,4,info,Video start,15.391999952318788,0,15.391999952318788,15.391999952318788,0,15.391999952318788,1,15.391999952318788,0,0,,Video,video,1,object-178,match,Cigar 2.jpg,Sigar.mp4,same,different,cigar,30,target,1,,,
34,1699267559392,06/11/2023 10:45:59,1699271159392,1,06/11/2023 12:45:59,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,4,match,Screen 4,9wlxvm,4,response,match,2404.272999904635,2393.069000000003,2404.272999904635,2404.272999904635,2393.069000000003,2404.272999904635,1,2404.272999904635,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Cigar 2.jpg,Sigar.mp4,same,different,cigar,30,target,1,,,
35,1699267559868,06/11/2023 10:45:59,1699271159868,1,06/11/2023 12:45:59,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,5,match,Screen 1,nmofvp,1,continue,,485.63900000000285,485.63900000000285,485.63900000000285,485.63900000000285,485.63900000000285,485.63900000000285,1,485.63900000000285,0,0,,Fixation Timing,,1,object-167,match,Family 1.jpg,Familie.mp4,same,different,family,32,target,1,,,
36,1699267560873,06/11/2023 10:46:00,1699271160873,1,06/11/2023 12:46:00,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,5,match,Screen 2,pevo7u,2,timedOut,,1006.4649999999965,1005.9019999999946,1006.4649999999965,1006.4649999999965,1005.9019999999946,1006.4649999999965,0,1006.4649999999965,0,0,,Time Limit,screen,0,screen,match,Family 1.jpg,Familie.mp4,same,different,family,32,target,1,,,
37,1699267561184,06/11/2023 10:46:01,1699271161184,1,06/11/2023 12:46:01,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,5,match,Screen 3,z1irvt,3,timedOut,,311.26299992847635,310.62800000000425,311.26299992847635,311.26299992847635,310.62800000000425,311.26299992847635,1,311.26299992847635,0,0,,Time Limit,screen,0,screen,match,Family 1.jpg,Familie.mp4,same,different,family,32,target,1,,,
38,1699267561212,06/11/2023 10:46:01,1699271161212,1,06/11/2023 12:46:01,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,5,match,Screen 4,9wlxvm,4,info,Video start,28.42499990463024,0,28.42499990463024,28.42499990463024,0,28.42499990463024,1,28.42499990463024,0,0,,Video,video,1,object-178,match,Family 1.jpg,Familie.mp4,same,different,family,32,target,1,,,
39,1699267571978,06/11/2023 10:46:11,1699271171978,1,06/11/2023 12:46:11,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,5,match,Screen 4,9wlxvm,4,response,match,10795.134999928472,10774.64,10795.134999928472,10795.134999928472,10774.64,10795.134999928472,1,10795.134999928472,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Family 1.jpg,Familie.mp4,same,different,family,32,target,1,,,
40,1699267572443,06/11/2023 10:46:12,1699271172443,1,06/11/2023 12:46:12,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,3,nomatch,Screen 1,8mz8sc,1,continue,,484.2169999999969,484.2169999999969,484.2169999999969,484.2169999999969,484.2169999999969,484.2169999999969,1,484.2169999999969,0,0,,Fixation Timing,,1,object-186,nomatch,Leave 1.jpg,Sitte.mp4,different,same,na,88,foil,1,,,
41,1699267573447,06/11/2023 10:46:13,1699271173447,1,06/11/2023 12:46:13,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,3,nomatch,Screen 2,zhfxqk,2,timedOut,,1004.4779999761595,1003.9000000000015,1004.4779999761595,1004.4779999761595,1003.9000000000015,1004.4779999761595,0,1004.4779999761595,0,0,,Time Limit,screen,0,screen,nomatch,Leave 1.jpg,Sitte.mp4,different,same,na,88,foil,1,,,
42,1699267573758,06/11/2023 10:46:13,1699271173758,1,06/11/2023 12:46:13,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,3,nomatch,Screen 3,d73ena,3,timedOut,,311.8779999284743,311.30399999999645,311.8779999284743,311.8779999284743,311.30399999999645,311.8779999284743,1,311.8779999284743,0,0,,Time Limit,screen,0,screen,nomatch,Leave 1.jpg,Sitte.mp4,different,same,na,88,foil,1,,,
43,1699267573772,06/11/2023 10:46:13,1699271173772,1,06/11/2023 12:46:13,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,3,nomatch,Screen 4,kfk7dt,4,info,Video start,14.197000000003435,0,14.197000000003435,14.197000000003435,0,14.197000000003435,0,14.197000000003435,0,0,,Video,video,1,object-204,nomatch,Leave 1.jpg,Sitte.mp4,different,same,na,88,foil,1,,,
44,1699267576630,06/11/2023 10:46:16,1699271176630,1,06/11/2023 12:46:16,142915,20,task-n49w,,32730864,9ysgikzw,9685656,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,3840x1600,3840x1451,Accepted,,0,experiment list2,25,Not on phone,Accepted,,,nsl_list2,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,2872.1739999523197,2840.590000000004,2872.1739999523197,2872.1739999523197,2840.590000000004,2872.1739999523197,0,2872.1739999523197,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Leave 1.jpg,Sitte.mp4,different,same,na,88,foil,1,,,
