Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: picture,Spreadsheet: video,Spreadsheet: correct,Spreadsheet: condition,Spreadsheet: item,Spreadsheet: index,Spreadsheet: trial,Spreadsheet: randomise_trials,Manipulation: Spreadsheet,Store: correct,Store: total
11,1696501653794,05/10/2023 10:27:33,1696508853794,2,05/10/2023 14:27:33,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 2,zhfxqk,2,timedOut,,1000.517999904634,999.8660000000018,1000.517999904634,1000.517999904634,999.8660000000018,1000.517999904634,0,1000.517999904634,0,0,,Time Limit,screen,0,screen,nomatch,Boy 1.jpg,Spise.mp4,different,different,na,75,foil,1,,,
12,1696501654096,05/10/2023 10:27:34,1696508854096,2,05/10/2023 14:27:34,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 3,d73ena,3,timedOut,,302.5519999999997,301.7589999999982,302.5519999999997,302.5519999999997,301.7589999999982,302.5519999999997,1,302.5519999999997,0,0,,Time Limit,screen,0,screen,nomatch,Boy 1.jpg,Spise.mp4,different,different,na,75,foil,1,,,
13,1696501654118,05/10/2023 10:27:34,1696508854118,2,05/10/2023 14:27:34,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 4,kfk7dt,4,info,Video start,22.019999952317768,18.21100000000297,22.019999952317768,22.019999952317768,18.21100000000297,22.019999952317768,0,22.019999952317768,0,0,,Video,video,1,object-204,nomatch,Boy 1.jpg,Spise.mp4,different,different,na,75,foil,1,,,
14,1696501656771,05/10/2023 10:27:36,1696508856771,2,05/10/2023 14:27:36,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,nomatch,Screen 4,kfk7dt,4,response,nomatch,2675.493000047685,2665.0420000000013,2675.493000047685,2675.493000047685,2665.0420000000013,2675.493000047685,0,2675.493000047685,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Boy 1.jpg,Spise.mp4,different,different,na,75,foil,1,,,
15,1696501657256,05/10/2023 10:27:37,1696508857256,2,05/10/2023 14:27:37,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 1,nmofvp,1,continue,,494.20400000000154,494.20400000000154,494.20400000000154,494.20400000000154,494.20400000000154,494.20400000000154,1,494.20400000000154,0,0,,Fixation Timing,,1,object-167,match,School 1.jpg,Skole.mp4,same,different,school,11,target,1,,,
16,1696501658247,05/10/2023 10:27:38,1696508858247,2,05/10/2023 14:27:38,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 2,pevo7u,2,timedOut,,992.1469999046312,991.5540000000001,992.1469999046312,992.1469999046312,991.5540000000001,992.1469999046312,0,992.1469999046312,0,0,,Time Limit,screen,0,screen,match,School 1.jpg,Skole.mp4,same,different,school,11,target,1,,,
17,1696501658548,05/10/2023 10:27:38,1696508858548,2,05/10/2023 14:27:38,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 3,z1irvt,3,timedOut,,301.29299995231486,300.4019999999982,301.29299995231486,301.29299995231486,300.4019999999982,301.29299995231486,1,301.29299995231486,0,0,,Time Limit,screen,0,screen,match,School 1.jpg,Skole.mp4,same,different,school,11,target,1,,,
18,1696501658567,05/10/2023 10:27:38,1696508858567,2,05/10/2023 14:27:38,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 4,9wlxvm,4,info,Video start,19.90000000000035,17.32100000000355,19.90000000000035,19.90000000000035,17.32100000000355,19.90000000000035,1,19.90000000000035,0,0,,Video,video,1,object-178,match,School 1.jpg,Skole.mp4,same,different,school,11,target,1,,,
19,1696501661890,05/10/2023 10:27:41,1696508861890,2,05/10/2023 14:27:41,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,1,match,Screen 4,9wlxvm,4,response,match,3343.1440000000075,3325.836000000003,3343.1440000000075,3343.1440000000075,3325.836000000003,3343.1440000000075,1,3343.1440000000075,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,School 1.jpg,Skole.mp4,same,different,school,11,target,1,,,
20,1696501662370,05/10/2023 10:27:42,1696508862370,2,05/10/2023 14:27:42,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 1,8mz8sc,1,continue,,496.3949999999968,496.3949999999968,496.3949999999968,496.3949999999968,496.3949999999968,496.3949999999968,1,496.3949999999968,0,0,,Fixation Timing,,1,object-186,nomatch,Win 2.jpg,Rive.mp4,different,different,na,72,foil,1,,,
21,1696501663364,05/10/2023 10:27:43,1696508863364,2,05/10/2023 14:27:43,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 2,zhfxqk,2,timedOut,,995.0600000476843,994.1659999999974,995.0600000476843,995.0600000476843,994.1659999999974,995.0600000476843,0,995.0600000476843,0,0,,Time Limit,screen,0,screen,nomatch,Win 2.jpg,Rive.mp4,different,different,na,72,foil,1,,,
22,1696501663663,05/10/2023 10:27:43,1696508863663,2,05/10/2023 14:27:43,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 3,d73ena,3,timedOut,,299.7939999046357,299.2479999999996,299.7939999046357,299.7939999046357,299.2479999999996,299.7939999046357,1,299.7939999046357,0,0,,Time Limit,screen,0,screen,nomatch,Win 2.jpg,Rive.mp4,different,different,na,72,foil,1,,,
23,1696501663682,05/10/2023 10:27:43,1696508863682,2,05/10/2023 14:27:43,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 4,kfk7dt,4,info,Video start,19.719000095370983,18.073000000003958,19.719000095370983,19.719000095370983,18.073000000003958,19.719000095370983,0,19.719000095370983,0,0,,Video,video,1,object-204,nomatch,Win 2.jpg,Rive.mp4,different,different,na,72,foil,1,,,
24,1696501666828,05/10/2023 10:27:46,1696508866828,2,05/10/2023 14:27:46,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,3,nomatch,Screen 4,kfk7dt,4,response,nomatch,3165.9460000000036,3161.313000000002,3165.9460000000036,3165.9460000000036,3161.313000000002,3165.9460000000036,0,3165.9460000000036,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Win 2.jpg,Rive.mp4,different,different,na,72,foil,1,,,
25,1696501667321,05/10/2023 10:27:47,1696508867321,2,05/10/2023 14:27:47,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,nomatch,Screen 1,8mz8sc,1,continue,,496.1160000000018,496.1160000000018,496.1160000000018,496.1160000000018,496.1160000000018,496.1160000000018,1,496.1160000000018,0,0,,Fixation Timing,,1,object-186,nomatch,Doll 1.jpg,Snakke.mp4,different,same,na,52,foil,1,,,
26,1696501668316,05/10/2023 10:27:48,1696508868316,2,05/10/2023 14:27:48,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,nomatch,Screen 2,zhfxqk,2,timedOut,,996.3169999523161,995.1970000000001,996.3169999523161,996.3169999523161,995.1970000000001,996.3169999523161,0,996.3169999523161,0,0,,Time Limit,screen,0,screen,nomatch,Doll 1.jpg,Snakke.mp4,different,same,na,52,foil,1,,,
27,1696501668616,05/10/2023 10:27:48,1696508868616,2,05/10/2023 14:27:48,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,nomatch,Screen 3,d73ena,3,timedOut,,301.0200000476834,300.27300000000105,301.0200000476834,301.0200000476834,300.27300000000105,301.0200000476834,1,301.0200000476834,0,0,,Time Limit,screen,0,screen,nomatch,Doll 1.jpg,Snakke.mp4,different,same,na,52,foil,1,,,
28,1696501668634,05/10/2023 10:27:48,1696508868634,2,05/10/2023 14:27:48,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,nomatch,Screen 4,kfk7dt,4,info,Video start,18.94399999999866,17.389999999999418,18.94399999999866,18.94399999999866,17.389999999999418,18.94399999999866,0,18.94399999999866,0,0,,Video,video,1,object-204,nomatch,Doll 1.jpg,Snakke.mp4,different,same,na,52,foil,1,,,
29,1696501671247,05/10/2023 10:27:51,1696508871247,2,05/10/2023 14:27:51,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,4,nomatch,Screen 4,kfk7dt,4,response,nomatch,2629.447000095366,2626.390999999996,2629.447000095366,2629.447000095366,2626.390999999996,2629.447000095366,0,2629.447000095366,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Doll 1.jpg,Snakke.mp4,different,same,na,52,foil,1,,,
30,1696501671737,05/10/2023 10:27:51,1696508871737,2,05/10/2023 14:27:51,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,nomatch,Screen 1,8mz8sc,1,continue,,492.2520000000004,492.2520000000004,492.2520000000004,492.2520000000004,492.2520000000004,492.2520000000004,1,492.2520000000004,0,0,,Fixation Timing,,1,object-186,nomatch,Travel 2.jpg,President.mp4,different,different,na,69,foil,1,,,
31,1696501672733,05/10/2023 10:27:52,1696508872733,2,05/10/2023 14:27:52,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,nomatch,Screen 2,zhfxqk,2,timedOut,,996.0039999046348,995.4110000000001,996.0039999046348,996.0039999046348,995.4110000000001,996.0039999046348,0,996.0039999046348,0,0,,Time Limit,screen,0,screen,nomatch,Travel 2.jpg,President.mp4,different,different,na,69,foil,1,,,
32,1696501673035,05/10/2023 10:27:53,1696508873035,2,05/10/2023 14:27:53,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,nomatch,Screen 3,d73ena,3,timedOut,,303.2929999523185,302.03800000000047,303.2929999523185,303.2929999523185,302.03800000000047,303.2929999523185,1,303.2929999523185,0,0,,Time Limit,screen,0,screen,nomatch,Travel 2.jpg,President.mp4,different,different,na,69,foil,1,,,
33,1696501673055,05/10/2023 10:27:53,1696508873055,2,05/10/2023 14:27:53,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,nomatch,Screen 4,kfk7dt,4,info,Video start,21.27100009536918,17.18000000000029,21.27100009536918,21.27100009536918,17.18000000000029,21.27100009536918,0,21.27100009536918,0,0,,Video,video,1,object-204,nomatch,Travel 2.jpg,President.mp4,different,different,na,69,foil,1,,,
34,1696501676534,05/10/2023 10:27:56,1696508876534,2,05/10/2023 14:27:56,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,5,nomatch,Screen 4,kfk7dt,4,response,nomatch,3499.855000095369,3498.1860000000015,3499.855000095369,3499.855000095369,3498.1860000000015,3499.855000095369,0,3499.855000095369,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Travel 2.jpg,President.mp4,different,different,na,69,foil,1,,,
35,1696501677028,05/10/2023 10:27:57,1696508877028,2,05/10/2023 14:27:57,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 1,nmofvp,1,continue,,495.03899999999703,495.03899999999703,495.03899999999703,495.03899999999703,495.03899999999703,495.03899999999703,1,495.03899999999703,0,0,,Fixation Timing,,1,object-167,match,Call 2.jpg,Rope.mp4,same,different,call,13,target,1,,,
36,1696501678024,05/10/2023 10:27:58,1696508878024,2,05/10/2023 14:27:58,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 2,pevo7u,2,timedOut,,997.1300000953706,996.5330000000031,997.1300000953706,997.1300000953706,996.5330000000031,997.1300000953706,0,997.1300000953706,0,0,,Time Limit,screen,0,screen,match,Call 2.jpg,Rope.mp4,same,different,call,13,target,1,,,
37,1696501678329,05/10/2023 10:27:58,1696508878329,2,05/10/2023 14:27:58,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 3,z1irvt,3,timedOut,,305.1970000000001,304.25099999999657,305.1970000000001,305.1970000000001,304.25099999999657,305.1970000000001,1,305.1970000000001,0,0,,Time Limit,screen,0,screen,match,Call 2.jpg,Rope.mp4,same,different,call,13,target,1,,,
38,1696501678348,05/10/2023 10:27:58,1696508878348,2,05/10/2023 14:27:58,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 4,9wlxvm,4,info,Video start,20.130999952319836,17.814000000005763,20.130999952319836,20.130999952319836,17.814000000005763,20.130999952319836,1,20.130999952319836,0,0,,Video,video,1,object-178,match,Call 2.jpg,Rope.mp4,same,different,call,13,target,1,,,
39,1696501681070,05/10/2023 10:28:01,1696508881070,2,05/10/2023 14:28:01,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,2,match,Screen 4,9wlxvm,4,response,nomatch,2741.9460000000036,2725.4270000000033,2741.9460000000036,2741.9460000000036,2725.4270000000033,2741.9460000000036,1,2741.9460000000036,0,0,,Keyboard Response,Keyboard Response,6,object-183,match,Call 2.jpg,Rope.mp4,same,different,call,13,target,1,,,
40,1696501681549,05/10/2023 10:28:01,1696508881549,2,05/10/2023 14:28:01,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,6,nomatch,Screen 1,8mz8sc,1,continue,,495.23599999999715,495.23599999999715,495.23599999999715,495.23599999999715,495.23599999999715,495.23599999999715,1,495.23599999999715,0,0,,Fixation Timing,,1,object-186,nomatch,Flower 2.jpg,Møte.mp4,different,different,na,81,foil,1,,,
41,1696501682548,05/10/2023 10:28:02,1696508882548,2,05/10/2023 14:28:02,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,6,nomatch,Screen 2,zhfxqk,2,timedOut,,999.1830000953705,998.958000000006,999.1830000953705,999.1830000953705,998.958000000006,999.1830000953705,0,999.1830000953705,0,0,,Time Limit,screen,0,screen,nomatch,Flower 2.jpg,Møte.mp4,different,different,na,81,foil,1,,,
42,1696501682850,05/10/2023 10:28:02,1696508882850,2,05/10/2023 14:28:02,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,6,nomatch,Screen 3,d73ena,3,timedOut,,302.5250000476808,301.35199999999895,302.5250000476808,302.5250000476808,301.35199999999895,302.5250000476808,1,302.5250000476808,0,0,,Time Limit,screen,0,screen,nomatch,Flower 2.jpg,Møte.mp4,different,different,na,81,foil,1,,,
43,1696501682874,05/10/2023 10:28:02,1696508882874,2,05/10/2023 14:28:02,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,6,nomatch,Screen 4,kfk7dt,4,info,Video start,24.65600009536557,17.939999999995052,24.65600009536557,24.65600009536557,17.939999999995052,24.65600009536557,0,24.65600009536557,0,0,,Video,video,1,object-204,nomatch,Flower 2.jpg,Møte.mp4,different,different,na,81,foil,1,,,
44,1696501685774,05/10/2023 10:28:05,1696508885774,2,05/10/2023 14:28:05,142915,11,task-n49w,,32046586,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1296x726,Accepted,,0,experiment list2,23,Not on phone,Accepted,,list2,nsl_list2,6,nomatch,Screen 4,kfk7dt,4,response,nomatch,2924.7729999523144,2918.492999999995,2924.7729999523144,2924.7729999523144,2918.492999999995,2924.7729999523144,0,2924.7729999523144,0,0,,Keyboard Response,Keyboard Response,6,object-209,nomatch,Flower 2.jpg,Møte.mp4,different,different,na,81,foil,1,,,
