Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-74d9,checkpoint-9nfr,checkpoint-33a1,randomiser-pv2z,Randomise questionnaire elements?,Question Key,Response
26,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,13_college-quantised,1
27,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,14_deaf-clubs,ja
28,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,14_deaf-clubs-quantised,1
29,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,15_freq-of-use,Hver dag
30,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,15_freq-of-use-quantised,1
31,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,16_preferred-language,tegnspråk
32,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,16_preferred-language-quantised,1
33,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,16_preferred-language-text,
34,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,17_home-language,"Talespråk, kunne ikke tegnspråk"
35,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,18_formal-writing ,nei
36,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,18_formal-writing -quantised,2
37,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,response-1,ja
38,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,response-1-quantised,1
39,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,20_formal-reading,ja
40,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,20_formal-reading-quantised,1
41,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,21_informal-reading,ja
42,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,21_informal-reading-quantised,1
43,1.70E+12,05.10.2023 12:44,1.70E+12,2,05.10.2023 14:44,142915,11,questionnaire-zt1x,,32046818,BLIND,9477538,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 117.0.2045.47,1344x840,1281x726,Accepted,,,NSL questionnaire,14,Not on phone,Accepted,,list2,No,END QUESTIONNAIRE,98342
END OF FILE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
